index,text,score,difficulty_score,difficulty_strategy,difficulty
9671,The film rehashes several old themes and is capped with pointless extremes    it's insanely violent and very graphic.,-1,0.0335976742208004,roberta-mlm-loss,hard
9672,"Sorority Boys, which is as bad at it is cruel, takes every potential laugh and stiletto stomps the life out of it.",-1,0.017868656665086746,roberta-mlm-loss,hard
9673,"Here the love scenes all end in someone screaming. Maybe there's a metaphor here, but figuring it out wouldn't make Trouble Every Day any better.",-1,0.0023339176550507545,roberta-mlm-loss,medium
9674,This is the first film I've ever seen that had no obvious directing involved.,-1,0.0010530278086662292,roberta-mlm-loss,easy
9675,Fans of so bad they're good cinema may find some fun in this jumbled mess.,-1,0.010260234586894512,roberta-mlm-loss,medium
9676,Weiss and Speck never make a convincing case for the relevance of these two 20th century footnotes.,-1,0.025934122502803802,roberta-mlm-loss,hard
9677,"Sheridan is painfully bad, a fourth rate Jim Carrey who doesn't understand the difference between dumb fun and just plain dumb.",-1,0.005556355696171522,roberta-mlm-loss,medium
9678,"Presents nothing special and, until the final act, nothing overtly disagreeable.",-1,0.002699951408430934,roberta-mlm-loss,medium
9679,The most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill.,-1,0.1495293378829956,roberta-mlm-loss,hard
9680,Was that movie nothing more than a tepid exercise in trotting out a formula that worked five years ago but has since lost its fizz?,-1,0.0003638551861513406,roberta-mlm-loss,easy
9681,It goes on for too long and bogs down in a surfeit of characters and unnecessary subplots.,-1,0.0005372268497012556,roberta-mlm-loss,easy
9682,It's absolutely amazing how first time director Kevin Donovan managed to find something new to add to the canon of Chan. Make Chan's action sequences boring.,-1,0.0015719719231128693,roberta-mlm-loss,medium
9683,You ... get a sense of good intentions derailed by a failure to seek and strike just the right tone.,-1,0.3058006465435028,roberta-mlm-loss,hard
9684,"'In this poor remake of such a well loved classic, Parker exposes the limitations of his skill and the basic flaws in his vision.'",-1,0.007016668561846018,roberta-mlm-loss,medium
9685,It's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn.,-1,0.0017083259299397469,roberta-mlm-loss,medium
9686,"The film's final hour, where nearly all the previous unseen material resides, is unconvincing soap opera that Tornatore was right to cut.",-1,0.01976695843040943,roberta-mlm-loss,hard
9687,The movie does such an excellent job of critiquing itself at every faltering half step of its development that criticizing feels more like commiserating.,-1,0.33630073070526123,roberta-mlm-loss,hard
9688,"I found it slow, predictable and not very amusing.",-1,0.00043343508150428534,roberta-mlm-loss,easy
9689,"Director Yu seems far more interested in gross out humor than in showing us well thought stunts or a car chase that we haven't seen 10,000 times.",-1,0.005088863894343376,roberta-mlm-loss,medium
9690,Viewers will need all the luck they can muster just figuring out who's who in this pretentious mess.,-1,0.0005278319586068392,roberta-mlm-loss,easy
9691,"A pint sized 'Goodfellas' designed to appeal to the younger set, it's not a very good movie in any objective sense, but it does mostly hold one's interest.",-1,0.0008168072090484202,roberta-mlm-loss,easy
9692,Get out your pooper scoopers.,-1,0.002253066748380661,roberta-mlm-loss,medium
9693,"While the material is slight, the movie is better than you might think.",1,0.005510733928531408,roberta-mlm-loss,medium
9694,"It's definitely not made for kids or their parents, for that matter, and I think even fans of Sandler's comic taste may find it uninteresting.",-1,0.0018628190737217665,roberta-mlm-loss,medium
9695,"Sheridan seems terrified of the book's irreverent energy, and scotches most of its élan, humor, bile, and irony.",-1,0.001970793819054961,roberta-mlm-loss,medium
9696,"More busy than exciting, more frantic than involving, more chaotic than entertaining.",-1,0.205759197473526,roberta-mlm-loss,hard
9697,There are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film. It's makes a better travelogue than movie.,-1,0.02388194389641285,roberta-mlm-loss,hard
9698,"It's as if Solondz had two ideas for two movies, couldn't really figure out how to flesh either out, so he just slopped `em together here.",-1,0.014278171584010124,roberta-mlm-loss,hard
9699,The fourth in a series that I'll bet most parents had thought   hoped!    was a fad that had long since vanished.,-1,0.08463364094495773,roberta-mlm-loss,hard
9700,"It's a long way from Orwell's dark, intelligent warning cry (1984) to the empty stud knockabout of Equilibrium, and what once was conviction is now affectation.",-1,0.3336733877658844,roberta-mlm-loss,hard
9701,"Its premise is smart, but the execution is pretty weary.",-1,0.11609082669019699,roberta-mlm-loss,hard
9702,The holiday message of the 37 minute Santa vs. the Snowman leaves a lot to be desired.,-1,0.001506010303273797,roberta-mlm-loss,easy
9703,more precious than perspicacious,-1,0.002853447338566184,roberta-mlm-loss,medium
9704,"If you saw it on TV, you'd probably turn it off, convinced that you had already seen that movie.",-1,0.0001188513488159515,roberta-mlm-loss,easy
9705,"(T)he script isn't up to the level of the direction, nor are the uneven performances by the cast members, who seem bound and determined to duplicate Bela Lugosi's now cliched vampire accent.",-1,0.002461198950186372,roberta-mlm-loss,medium
9706,"If this is cinema, I pledge allegiance to Cagney and Lacey.",-1,0.002311751013621688,roberta-mlm-loss,medium
9707,"Enigma looks great, has solid acting and a neat premise. Yet why it fails is a riddle wrapped in a mystery inside an enigma.",-1,0.0023550307378172874,roberta-mlm-loss,medium
9708,Most of the characters come off as pantomimesque sterotypes.,-1,0.008782727643847466,roberta-mlm-loss,medium
9709,"Starts promisingly but disintegrates into a dreary, humorless soap opera.",-1,0.004392802249640226,roberta-mlm-loss,medium
9710,"While there's likely very little crossover appeal to those without much interest in the Elizabethans (as well as rank frustration from those in the know about Rubbo's dumbed down tactics), Much Ado About Something is an amicable endeavor.",1,0.021774178370833397,roberta-mlm-loss,hard
9711,It's actually too sincere    the crime movie equivalent of a chick flick.,-1,0.051144469529390335,roberta-mlm-loss,hard
9712,Most of the film feels conceived and shot on the fly    like between lunch breaks for Shearer's radio show and his Simpson voice overs.,-1,0.3749878704547882,roberta-mlm-loss,hard
9713,"Perry's good and his is an interesting character, but ''Serving Sara'' hasn't much more to serve than silly fluff. Nor is it a romantic comedy.",-1,0.0975247472524643,roberta-mlm-loss,hard
9714,Culkin turns his character into what is basically an anti Harry Potter    right down to the Gryffindor scarf.,-1,0.011392961256206036,roberta-mlm-loss,medium
9715,"Memorable for a peculiar malaise that renders its tension flaccid and, by extension, its surprises limp and its resolutions ritual.",-1,0.5010994672775269,roberta-mlm-loss,hard
9716,It's a documentary that says that the alternate sexuality meant to set you free may require so much relationship maintenance that celibacy can start looking good.,-1,0.007409559562802315,roberta-mlm-loss,medium
9717,"In the not too distant future, movies like Ghost Ship will be used as analgesic balm for overstimulated minds. Right now, they're merely signposts marking the slow, lingering death of imagination.",-1,0.001014274195767939,roberta-mlm-loss,easy
9718,The movie's biggest shocks come from seeing former nymphette Juliette Lewis playing a salt of the earth mommy named Minnie and watching Slim travel incognito in a ridiculous wig no respectable Halloween costume shop would ever try to sell.,-1,0.010938483290374279,roberta-mlm-loss,medium
9719,Like most movies about the pitfalls of bad behavior ... Circuit gets drawn into the party.,-1,0.9678574800491333,roberta-mlm-loss,hard
9720,It appears as if even the filmmakers didn't know what kind of movie they were making.,-1,0.00016912307182792574,roberta-mlm-loss,easy
9721,"Beneath the uncanny, inevitable and seemingly shrewd facade of movie biz farce...lies a plot cobbled together from largely flat and uncreative moments.",-1,0.043071579188108444,roberta-mlm-loss,hard
9722,Snipes relies too much on a scorchingly plotted dramatic scenario for its own good.,-1,0.0036379301454871893,roberta-mlm-loss,medium
9723,"Piccoli's performance is amazing, yes, but the symbols of loss and denial and life at arm's length in the film seem irritatingly transparent.",-1,0.0125427832826972,roberta-mlm-loss,medium
9724,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",-1,0.00430602440610528,roberta-mlm-loss,medium
9725,"Nicolas Cage isn't the first actor to lead a group of talented friends astray, and this movie won't create a ruffle in what is already an erratic career.",-1,0.0014269804814830422,roberta-mlm-loss,easy
9726,"It lacks the compassion, good natured humor and the level of insight that made (Eyre's) first film something of a sleeper success.",-1,0.0017000457737594843,roberta-mlm-loss,medium
9727,"The result is good gossip, entertainingly delivered, yet with a distinctly musty odour, its expiry date long gone.",-1,0.0005470243631862104,roberta-mlm-loss,easy
9728,A sustained fest of self congratulation between actor and director that leaves scant place for the viewer.,-1,0.018748804926872253,roberta-mlm-loss,hard
9729,All Analyze That proves is that there is really only one movie's worth of decent gags to be gleaned from the premise.,-1,0.0039241802878677845,roberta-mlm-loss,medium
9730,"Green ruins every single scene he's in, and the film, while it's not completely wreaked, is seriously compromised by that.",-1,0.0005971324862912297,roberta-mlm-loss,easy
9731,There's not a comedic moment in this romantic comedy.,-1,0.0005378444329835474,roberta-mlm-loss,easy
9732,"The story is predictable, the jokes are typical Sandler fare, and the romance with Ryder is puzzling.",-1,0.0013884587679058313,roberta-mlm-loss,easy
9733,"Wallace directs with such patronising reverence, it turns the stomach.",-1,0.004144923761487007,roberta-mlm-loss,medium
9734,Resurrection has the dubious distinction of being a really bad imitation of the really bad Blair Witch Project.,-1,0.00020096062507946044,roberta-mlm-loss,easy
9735,Poor Ben Bratt couldn't find stardom if MapQuest emailed him point to point driving directions.,-1,0.0020787734538316727,roberta-mlm-loss,medium
9736,Pretend like your SAT scores are below 120 and you might not notice the flaws.,-1,0.004608380142599344,roberta-mlm-loss,medium
9737,"Unlike Trey Parker, Sandler doesn't understand that the idea of exploiting molestation for laughs is funny, not actually exploiting it yourself.",-1,0.006706179119646549,roberta-mlm-loss,medium
9738,A fake street drama that keeps telling you things instead of showing them.,-1,0.002103358507156372,roberta-mlm-loss,medium
9739,"An empty, purposeless exercise.",-1,0.0008951237541623414,roberta-mlm-loss,easy
9740,Earnest and tentative even when it aims to shock.,-1,0.0030883648432791233,roberta-mlm-loss,medium
9741,"Haneke's script (from Elfriede Jelinek's novel) is contrived, unmotivated, and psychologically unpersuasive, with an inconclusive ending.",-1,0.0026624875608831644,roberta-mlm-loss,medium
9742,A sometimes incisive and sensitive portrait that is undercut by its awkward structure and a final veering toward melodrama.,-1,0.004593938123434782,roberta-mlm-loss,medium
9743,Those 24 and unders looking for their own Caddyshack to adopt as a generational signpost may have to keep on looking.,-1,0.17173099517822266,roberta-mlm-loss,hard
9744,"A distinctly mixed bag, the occasional bursts of sharp writing alternating with lots of sloppiness and the obligatory moments of sentimental ooze.",-1,0.0016305275494232774,roberta-mlm-loss,medium
9745,What begins brightly gets bogged down over 140 minutes.,-1,0.45590466260910034,roberta-mlm-loss,hard
9746,"Ultimately, Jane learns her place as a girl, softens up and loses some of the intensity that made her an interesting character to begin with.",-1,0.00042870602919720113,roberta-mlm-loss,easy
9747,Ah nuld's action hero days might be over.,-1,1.5846226215362549,roberta-mlm-loss,hard
9748,"It's clear why Deuces Wild, which was shot two years ago, has been gathering dust on MGM's shelf.",-1,0.0008253076230175793,roberta-mlm-loss,easy
9749,"Feels like nothing quite so much as a middle aged moviemaker's attempt to surround himself with beautiful, half naked women.",-1,0.002372056245803833,roberta-mlm-loss,medium
9750,"When the precise nature of Matthew's predicament finally comes into sharp focus, the revelation fails to justify the build up.",-1,0.0006542745395563543,roberta-mlm-loss,easy
9751,"This picture is murder by numbers, and as easy to be bored by as your ABC's, despite a few whopping shootouts.",-1,0.24660539627075195,roberta-mlm-loss,hard
9752,Hilarious musical comedy though stymied by accents thick as mud.,1,0.0008317272877320647,roberta-mlm-loss,easy
9753,"If you are into splatter movies, then you will probably have a reasonably good time with The Salton Sea.",1,0.0024515760596841574,roberta-mlm-loss,medium
9754,"A dull, simple minded and stereotypical tale of drugs, death and mind numbing indifference on the inner city streets.",-1,0.0012879343703389168,roberta-mlm-loss,easy
9755,The feature length stretch ... strains the show's concept.,-1,0.2255341112613678,roberta-mlm-loss,hard
9756,This slender plot feels especially thin stretched over the nearly 80 minute running time.,-1,0.007229650858789682,roberta-mlm-loss,medium
9757,A film that will probably please people already fascinated by Behan but leave everyone else yawning with admiration.,-1,0.0013803233159705997,roberta-mlm-loss,easy
9758,"Davis the performer is plenty fetching enough, but she needs to shake up the mix, and work in something that doesn't feel like a half baked stand up routine.",-1,0.00517991790547967,roberta-mlm-loss,medium
9759,The densest distillation of Roberts' movies ever made.,-1,0.0020117482636123896,roberta-mlm-loss,medium
9760,"Ultimately, the film never recovers from the clumsy cliché of the ugly American abroad, and the too frosty exterior Ms. Paltrow employs to authenticate her British persona is another liability.",-1,0.09053646773099899,roberta-mlm-loss,hard
9761,A handsome but unfulfilling suspense drama more suited to a quiet evening on PBS than a night out at an AMC.,-1,0.001360774622298777,roberta-mlm-loss,easy
9762,"Tom Green and an Ivy League college should never appear together on a marquee, especially when the payoff is an unschooled comedy like Stealing Harvard, which fails to keep 80 minutes from seeming like 800.",-1,0.21590261161327362,roberta-mlm-loss,hard
9763,"(It) highlights not so much the crime lord's messianic bent, but Spacey's.",-1,0.001500202575698495,roberta-mlm-loss,easy
9764,Master of Disguise runs for only 71 minutes and feels like three hours.,-1,0.0010084440000355244,roberta-mlm-loss,easy
9765,A reworking of Die Hard and Cliffhanger but it's nowhere near as exciting as either.,-1,0.0005833912873640656,roberta-mlm-loss,easy
9766,Suffers from unlikable characters and a self conscious sense of its own quirky hipness.,-1,0.006231845356523991,roberta-mlm-loss,medium
9767,A film without surprise geared toward maximum comfort and familiarity.,-1,0.03493838012218475,roberta-mlm-loss,hard
9768,"Fessenden continues to do interesting work, and it would be nice to see what he could make with a decent budget. But the problem with Wendigo, for all its effective moments, isn't really one of resources.",-1,0.0021599268075078726,roberta-mlm-loss,medium
9769,"Spirit is a visual treat, and it takes chances that are bold by studio standards, but it lacks a strong narrative.",1,0.042117640376091,roberta-mlm-loss,hard
9770,"It stars schticky Chris Rock and stolid Anthony Hopkins, who seem barely in the same movie. Their contrast is neither dramatic nor comic    it's just a weird fizzle.",-1,0.006454145070165396,roberta-mlm-loss,medium
9771,"This is a children's film in the truest sense. It's packed with adventure and a worthwhile environmental message, so it's great for the kids. Parents, on the other hand, will be ahead of the plot at all times, and there isn't enough clever innuendo to fil",1,0.1981559693813324,roberta-mlm-loss,hard
9772,The niftiest trick perpetrated by The Importance of Being Earnest is the alchemical transmogrification of Wilde into Austen  and a Hollywood ized Austen at that.,-1,0.003642507130280137,roberta-mlm-loss,medium
9773,"Tykwer's surface flash isn't just a poor fit with Kieslowski's lyrical pessimism; it completely contradicts everything Kieslowski's work aspired to, including the condition of art.",-1,0.0599907822906971,roberta-mlm-loss,hard
9774,Too slick and manufactured to claim street credibility.,-1,0.02023116499185562,roberta-mlm-loss,hard
9775,"Cherry Orchard is badly edited, often awkwardly directed and suffers from the addition of a wholly unnecessary pre credit sequence designed to give some of the characters a 'back story.'",-1,0.06185353919863701,roberta-mlm-loss,hard
9776,"What ensues are much blood splattering, mass drug induced bowel evacuations, and none too funny commentary on the cultural distinctions between Americans and Brits.",-1,0.005185683723539114,roberta-mlm-loss,medium
9777,A dark comedy that goes for sick and demented humor simply to do so. The movie is without intent.,-1,0.0059398021548986435,roberta-mlm-loss,medium
9778,Visually exciting sci fi film which suffers from a lackluster screenplay.,-1,0.0006971036200411618,roberta-mlm-loss,easy
9779,"While Hollywood Ending has its share of belly laughs (including a knockout of a closing line), the movie winds up feeling like a great missed opportunity.",-1,0.28805646300315857,roberta-mlm-loss,hard
9780,"If The Full Monty was a freshman fluke, Lucky Break is (Cattaneo) sophomore slump.",-1,0.015390140935778618,roberta-mlm-loss,hard
9781,"Sandra Bullock and Hugh Grant make a great team, but this predictable romantic comedy should get a pink slip.",-1,0.0004889697884209454,roberta-mlm-loss,easy
9782,"Allegiance to Chekhov, which director Michael Cacoyannis displays with somber earnestness in the new adaptation of The Cherry Orchard, is a particularly vexing handicap.",-1,0.004740223754197359,roberta-mlm-loss,medium
9783,You expect more from director Michael Apted (Enigma) and screenwriter Nicholas Kazan (Reversal of Fortune) than this cliche pileup.,-1,0.00564079824835062,roberta-mlm-loss,medium
9784,"The first mistake, I suspect, is casting Shatner as a legendary professor and Kunis as a brilliant college student  where's Pauly Shore as the rocket scientist?",-1,0.3803877830505371,roberta-mlm-loss,hard
9785,"The dramatic scenes are frequently unintentionally funny, and the action sequences    clearly the main event    are surprisingly uninvolving.",-1,0.2339763194322586,roberta-mlm-loss,hard
9786,"Replacing John Carpenter's stylish tracking shots is degraded, handheld Blair Witch video cam footage. Of all the Halloween's, this is the most visually unappealing.",-1,0.06892020255327225,roberta-mlm-loss,hard
9787,It has the requisite faux urban vibe and hotter two years ago rap and R&amp;B names and references.,-1,1.2159183025360107,roberta-mlm-loss,hard
9788,"Despite its dry wit and compassion, the film suffers from a philosophical emptiness and maddeningly sedate pacing.",-1,0.002296189311891794,roberta-mlm-loss,medium
9789,"...feels as if (there's) a choke leash around your neck so director Nick Cassavetes can give it a good, hard yank whenever he wants you to feel something.",-1,0.012539598159492016,roberta-mlm-loss,medium
9790,"Attal pushes too hard to make this a comedy or serious drama. He seems to want both, but succeeds in making neither.",-1,0.0021817844826728106,roberta-mlm-loss,medium
9791,I could have used my two hours better watching Being John Malkovich again.,-1,0.0382322333753109,roberta-mlm-loss,hard
9792,"It's not a bad plot; but, unfortunately, the movie is nowhere near as refined as all the classic dramas it borrows from.",-1,0.0009535881690680981,roberta-mlm-loss,easy
9793,"Girlfriends are bad, wives are worse and babies are the kiss of death in this bitter Italian comedy.",-1,0.00037607207195833325,roberta-mlm-loss,easy
9794,The only young people who possibly will enjoy it are infants... who might be distracted by the movie's quick movements and sounds.,-1,0.0013077673502266407,roberta-mlm-loss,easy
9795,"The film boasts at least a few good ideas and features some decent performances, but the result is disappointing.",-1,0.00025822300813160837,roberta-mlm-loss,easy
9796,No Such Thing breaks no new ground and treads old turf like a hippopotamus ballerina.,-1,0.0006826823228038847,roberta-mlm-loss,easy
9797,"Unfortunately, neither Sendak nor the directors are particularly engaging or articulate.",-1,0.0015071689849719405,roberta-mlm-loss,easy
9798,"A wishy washy melodramatic movie that shows us plenty of sturm und drung, but explains its characters' decisions only unsatisfactorily.",-1,0.0017609354108572006,roberta-mlm-loss,medium
9799,"Bang! Zoom! It's actually pretty funny, but in all the wrong places.",-1,0.014426114037632942,roberta-mlm-loss,hard
9800,Lurid and less than lucid work.,-1,0.003010945161804557,roberta-mlm-loss,medium
9801,A wannabe comedy of manners about a brainy prep school kid with a Mrs. Robinson complex founders on its own preciousness    and squanders its beautiful women.,-1,0.31911101937294006,roberta-mlm-loss,hard
9802,"At a brief 42 minutes, we need more X and less blab.",-1,0.026867348700761795,roberta-mlm-loss,hard
9803,"If anything, see it for Karen Black, who camps up a storm as a fringe feminist conspiracy theorist named Dirty Dick.",1,0.37181973457336426,roberta-mlm-loss,hard
9804,This 90 minute dud could pass for Mike Tyson's E! True Hollywood Story.,-1,0.02084013819694519,roberta-mlm-loss,hard
9805,"This is surely one of the most frantic, virulent and foul natured Christmas season pics ever delivered by a Hollywood studio.",-1,0.0029862774536013603,roberta-mlm-loss,medium
9806,"Once the expectation of laughter has been quashed by whatever obscenity is at hand, even the funniest idea isn't funny.",-1,0.0007643080898560584,roberta-mlm-loss,easy
9807,A porn film without the sex scenes.,-1,0.0012343571288511157,roberta-mlm-loss,easy
9808,"The connected stories of Breitbart and Hanussen are actually fascinating, but the filmmaking in Invincible is such that the movie does not do them justice.",-1,0.19780154526233673,roberta-mlm-loss,hard
9809,"A depressingly retrograde, 'post feminist' romantic comedy that takes an astonishingly condescending attitude toward women.",-1,0.0006639129132963717,roberta-mlm-loss,easy
9810,"Return to Never Land is much more P.C. than the original version (no more racist portraits of Indians, for instance), but the excitement is missing.",-1,0.00292501924559474,roberta-mlm-loss,medium
9811,"By the end, you just don't care whether that cold hearted snake Petrovich (that would be Reno) gets his comeuppance. Just bring on the Battle Bots, please!",-1,0.06848584860563278,roberta-mlm-loss,hard
9812,"While it's all quite tasteful to look at, the attention process tends to do a little fleeing of its own.",-1,0.722928524017334,roberta-mlm-loss,hard
9813,"Broder's screenplay is shallow, offensive and redundant, with pitifully few real laughs.",-1,0.0011472715996205807,roberta-mlm-loss,easy
9814,"Yes they can swim, the title is merely Anne Sophie Birot's off handed way of saying girls find adolescence difficult to wade through.",-1,0.00417989119887352,roberta-mlm-loss,medium
9815,"Don Michael Paul uses quick cuts, (very) large shadows and wide angle shots taken from a distance to hide the liberal use of a body double (for Seagal).",-1,0.037530407309532166,roberta-mlm-loss,hard
9816,"Slow, silly and unintentionally hilarious.",-1,0.02483060024678707,roberta-mlm-loss,hard
9817,The Sweetest Thing leaves a bitter taste.,-1,0.0022470082622021437,roberta-mlm-loss,medium
9818,"In a big corner office in Hell, Satan is throwing up his hands in surrender, is firing his R&amp;D people, and has decided he will just screen The Master of Disguise 24/7.",-1,0.29439041018486023,roberta-mlm-loss,hard
9819,"For something as splendid looking as this particular film, the viewer expects something special but instead gets (sci fi) rehash.",-1,0.03426002338528633,roberta-mlm-loss,hard
9820,A thriller without a lot of thrills.,-1,0.0008883217815309763,roberta-mlm-loss,easy
9821,This stuck pig of a movie flails limply between bizarre comedy and pallid horror.,-1,0.01586669124662876,roberta-mlm-loss,hard
9822,"Ah, the travails of metropolitan life! Alas, another breathless movie about same!",-1,0.07503559440374374,roberta-mlm-loss,hard
9823,"In Moonlight Mile, no one gets shut out of the hug cycle.",-1,0.09667151421308517,roberta-mlm-loss,hard
9824,"Though uniformly well acted, especially by young Ballesta and Galan (a first time actor), writer/director Achero Manas's film is schematic and obvious.",-1,0.05706106126308441,roberta-mlm-loss,hard
9825,Done in mostly by a weak script that can't support the epic treatment.,-1,0.04898369684815407,roberta-mlm-loss,hard
9826,"Despite its visual virtuosity, 'Naqoyqatsi' is banal in its message and the choice of material to convey it.",-1,0.007725887931883335,roberta-mlm-loss,medium
9827,"Slap her   she's not funny! No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",-1,0.001260146265849471,roberta-mlm-loss,easy
9828,"Though its rather routine script is loaded with familiar situations, the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should.",1,0.005584695376455784,roberta-mlm-loss,medium
9829,''One look at a girl in tight pants and big tits and you turn stupid?'' Um.....isn't that the basis for the entire plot?,-1,0.0017345594242215157,roberta-mlm-loss,medium
9830,''Not really as bad as you might think!'',1,0.00011823354725493118,roberta-mlm-loss,easy
9831,Strident and inelegant in its 'message movie' posturing.,-1,0.09115857630968094,roberta-mlm-loss,hard
9832,One regards Reign of Fire with awe. What a vast enterprise has been marshaled in the service of such a minute idea.,1,0.00681239552795887,roberta-mlm-loss,medium
9833,"It has the right approach and the right opening premise, but it lacks the zest and it goes for a plot twist instead of trusting the material.",-1,0.0019216676009818912,roberta-mlm-loss,medium
9834,"Its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie's presentation, which is way too stagy.",-1,0.00036549687501974404,roberta-mlm-loss,easy
9835,"Seeing as the film lacks momentum and its position remains mostly undeterminable, the director's experiment is a successful one.",1,0.0006257804925553501,roberta-mlm-loss,easy
9836,The plot is romantic comedy boilerplate from start to finish.,-1,0.00011138150148326531,roberta-mlm-loss,easy
9837,I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD.,-1,0.0012470708461478353,roberta-mlm-loss,easy
9838,An unfortunate title for a film that has nothing endearing about it.,-1,0.00010722676961449906,roberta-mlm-loss,easy
9839,"Ninety minutes of Viva Castro! can be as tiresome as 9 seconds of Jesse Helms' anti  Castro rhetoric, which are included",-1,0.6018730401992798,roberta-mlm-loss,hard
9840,"Comes off as a long, laborious whine, the bellyaching of a paranoid and unlikable man.",-1,0.04679004102945328,roberta-mlm-loss,hard
9841,"It just goes to show, an intelligent person isn't necessarily an admirable storyteller.",-1,0.006117639597505331,roberta-mlm-loss,medium
9842,"In a 102 minute film, Aaliyah gets at most 20 minutes of screen time. ... most viewers will wish there had been more of the ''Queen'' and less of the ''Damned.''",-1,0.016026770696043968,roberta-mlm-loss,hard
9843,"Hopelessly inane, humorless and under inspired.",-1,0.34982502460479736,roberta-mlm-loss,hard
9844,"Kapur fails to give his audience a single character worth rooting for (or worth rooting against, for that matter).",-1,0.00021868558542337269,roberta-mlm-loss,easy
9845,It reduces the complexities to bromides and slogans and it gets so preachy keen and so tub thumpingly loud it makes you feel like a chump just for sitting through it.,-1,0.42401283979415894,roberta-mlm-loss,hard
9846,"None of this has the suavity or classical familiarity of Bond, but much of it is good for a laugh. The problem with ''XXX'' is that its own action isn't very effective.",-1,0.009599078446626663,roberta-mlm-loss,medium
9847,A great script brought down by lousy direction. Same guy with both hats. Big mistake.,-1,0.00034343157312832773,roberta-mlm-loss,easy
9848,"A mediocre exercise in target demographics, unaware that it's the butt of its own joke.",-1,0.05779354274272919,roberta-mlm-loss,hard
9849,"Director Kevin Bray excels in breaking glass and marking off the ''Miami Vice'' checklist of power boats, Latin music and dog tracks. He doesn't, however, deliver nearly enough of the show's trademark style and flash.",-1,0.05491923913359642,roberta-mlm-loss,hard
9850,"In gleefully, thumpingly hyperbolic terms, it covers just about every cliche in the compendium about crass, jaded movie types and the phony baloney movie biz.",-1,0.0005621581804007292,roberta-mlm-loss,easy
9851,The Spalding Gray equivalent of a teen gross out comedy.,-1,0.027178369462490082,roberta-mlm-loss,hard
9852,Perhaps even the SLC high command found writer director Mitch Davis's wall of kitsch hard going.,-1,0.12696655094623566,roberta-mlm-loss,hard
9853,"According to Wendigo, 'nature' loves the members of the upper class almost as much as they love themselves.",1,0.000552046054508537,roberta-mlm-loss,easy
9854,An encouraging effort from McCrudden,1,0.0005744906375184655,roberta-mlm-loss,easy
9855,The romance between the leads isn't as compelling or as believable as it should be.,-1,0.0005991279613226652,roberta-mlm-loss,easy
9856,"If I could have looked into my future and saw how bad this movie was, I would go back and choose to skip it. Fortunately, you still have that option.",-1,0.0010648012394085526,roberta-mlm-loss,easy
9857,Supposedly authentic account of a historical event that's far too tragic to merit such superficial treatment.,-1,0.000715192873030901,roberta-mlm-loss,easy
9858,To Blandly Go Where We Went 8 Movies Ago ...,-1,1.0680146217346191,roberta-mlm-loss,hard
9859,A slow moving police procedural thriller that takes its title all too literally.,-1,0.0002834184269886464,roberta-mlm-loss,easy
9860,This u boat doesn't have a captain.,-1,1.237357258796692,roberta-mlm-loss,hard
9861,"With nary a glimmer of self knowledge, (Crane) becomes more specimen than character    and Auto Focus remains a chilly, clinical lab report.",-1,0.2572968602180481,roberta-mlm-loss,hard
9862,This one aims for the toilet and scores a direct hit.,-1,0.0012908357894048095,roberta-mlm-loss,easy
9863,"Dull, a road trip movie that's surprisingly short of both adventure and song.",-1,0.01122952252626419,roberta-mlm-loss,medium
9864,"I walked away not really know who ''they'' were, what ''they'' looked like. Why ''they'' were here and what ''they'' wanted and quite honestly, I didn't care.",-1,0.003809163346886635,roberta-mlm-loss,medium
9865,"After several scenes of this tacky nonsense, you'll be wistful for the testosterone charged wizardry of Jerry Bruckheimer productions, especially because Half Past Dead is like The Rock on a Wal Mart budget.",-1,0.004120097495615482,roberta-mlm-loss,medium
9866,"A relatively effective little potboiler until its absurd, contrived, overblown, and entirely implausible finale.",-1,0.0009467127383686602,roberta-mlm-loss,easy
9867,The Country Bears wastes an exceptionally good idea. But the movie that doesn't really deliver for country music fans or for family audiences,-1,0.5954592823982239,roberta-mlm-loss,hard
9868,"Adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like Pinocchio. As for children, they won't enjoy the movie at all.",-1,0.0012702402891591191,roberta-mlm-loss,easy
9869,...you can be forgiven for realizing that you've spent the past 20 minutes looking at your watch and waiting for Frida to just die already.,-1,0.001919057103805244,roberta-mlm-loss,medium
9870,Too bad writer director Adam Rifkin situates it all in a plot as musty as one of the Golden Eagle's carpets.,-1,0.008404151536524296,roberta-mlm-loss,medium
9871,It's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another.,-1,0.0014602626906707883,roberta-mlm-loss,easy
9872,"The movie is genial but never inspired, and little about it will stay with you.",-1,0.01204531267285347,roberta-mlm-loss,medium
